price,milage,transmission_type,first_registration,recent_hu,power,extras
2590,83000,Schaltgetriebe,10/2001,01/2023,115,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
1400,298500,Automatik,11/2002,06/2021,149,"[""ABS"", ""Armlehne"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Radio DAB"", ""Schiebedach"", ""Servolenkung"", ""Sitzheizung"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Winterreifen"", ""Zentralverriegelung""]"
18100,211600,Schaltgetriebe,10/1992,03/2022,129,"[""ABS"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Reserverad"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tuner/Radio"", ""Winterpaket"", ""Winterreifen"", ""Zentralverriegelung""]"
9800,63000,Schaltgetriebe,03/2004,07/2022,142,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung abnehmbar"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Winterreifen"", ""Zentralverriegelung""]"
9500,180000,Automatik,04/2004,04/2023,231,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
5500,318000,Schaltgetriebe,01/1997,04/2022,149,"[""ABS"", ""Armlehne"", ""Beheizbare Frontscheibe"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Reserverad"", ""Schiebedach"", ""Servolenkung"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Zentralverriegelung""]"
3995,293000,Schaltgetriebe,07/2002,unknown,172,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
4000,365000,Schaltgetriebe,11/2003,11/2022,191,"[""ABS"", ""Adaptives Kurvenlicht"", ""Android Auto"", ""Apple CarPlay"", ""Armlehne"", ""Bluetooth"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Heckklappe"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Freisprecheinrichtung"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Musikstreaming integriert"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Pannenkit"", ""Panorama-Dach"", ""Radio DAB"", ""Regensensor"", ""Schiebedach"", ""Servolenkung"", ""Skisack"", ""Sportfahrwerk"", ""Sportsitze"", ""Tempomat"", ""Touchscreen"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""USB"", ""Winterreifen"", ""WLAN / Wifi Hotspot"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
8749,182000,Schaltgetriebe,04/1996,unknown,0,"[""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
9200,145000,Schaltgetriebe,05/2004,10/2022,142,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix Beifahrersitz"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Raucherpaket"", ""Schl\\xc3\\xbcssellose Zentralverriegelung"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tagfahrlicht"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""USB"", ""Winterpaket"", ""Zentralverriegelung""]"
4200,259726,Schaltgetriebe,01/1990,unknown,99,"[""CD-Spieler"", ""Leichtmetallfelgen"", ""Schiebedach"", ""Tuner/Radio""]"
2800,177000,Automatik,11/2002,04/2023,115,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
10900,125000,Schaltgetriebe,09/2005,05/2022,0,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
3990,183000,Schaltgetriebe,04/2005,01/2023,142,"[""ABS"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Innenspiegel autom. abblendend"", ""Isofix"", ""Leichtmetallfelgen"", ""Multifunktionslenkrad"", ""Nichtraucher-Fahrzeug"", ""Regensensor"", ""Reifendruckkontrolle"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Sportfahrwerk"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterpaket"", ""Winterreifen"", ""Zentralverriegelung""]"
1500,220000,Automatik,06/1999,unknown,149,"[""ABS"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Isofix"", ""Isofix Beifahrersitz"", ""Nichtraucher-Fahrzeug"", ""Servolenkung"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Zentralverriegelung""]"
7350,229650,unknown,06/2001,03/2023,0,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
12800,203136,Schaltgetriebe,01/2004,04/2023,204,"[""ABS"", ""Android Auto"", ""Armlehne"", ""Bluetooth"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Freisprecheinrichtung"", ""Innenspiegel autom. abblendend"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Scheinwerferreinigung"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Touchscreen"", ""Traktionskontrolle"", ""Tuner/Radio"", ""TV"", ""USB"", ""WLAN / Wifi Hotspot"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
14800,135000,Schaltgetriebe,01/1988,09/2022,129,"[""Elektr. Fensterheber"", ""Leichtmetallfelgen"", ""Servolenkung"", ""Sommerreifen"", ""Sportsitze"", ""Tuner/Radio""]"
3999,101752,Schaltgetriebe,06/1995,06/2023,115,"[""ABS"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Tuner/Radio"", ""USB"", ""Zentralverriegelung""]"
1200,212000,Schaltgetriebe,04/2003,05/2022,0,[]
15950,207500,Schaltgetriebe,06/1987,04/2023,170,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
6900,184200,Automatik,01/1998,07/2022,149,"[""ABS"", ""Sitzheizung"", ""Tuner/Radio""]"
9999,245000,Schaltgetriebe,04/1997,04/2021,193,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
5500,184451,unknown,05/2000,unknown,0,[]
9499,133000,Schaltgetriebe,03/1997,06/2021,115,"[""ABS"", ""Armlehne"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Raucherpaket"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Sportsitze"", ""Tuner/Radio"", ""Zentralverriegelung""]"
7100,189000,Automatik,03/1996,08/2022,149,"[""ABS"", ""Armlehne"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Reserverad"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Tuner/Radio"", ""USB"", ""Winterreifen"", ""Zentralverriegelung""]"
3000,185000,Automatik,08/1994,unknown,149,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
13500,117000,Schaltgetriebe,08/2004,10/2022,191,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Scheinwerferreinigung"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
6000,91500,Automatik,03/2000,04/2023,149,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
6500,206000,Schaltgetriebe,03/2002,04/2023,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
10840,183000,Schaltgetriebe,04/1984,unknown,125,[]
5700,251000,Schaltgetriebe,04/2001,05/2021,247,"[""Leichtmetallfelgen"", ""Tuner/Radio""]"
11500,185000,Schaltgetriebe,06/1989,05/2022,170,"[""Leichtmetallfelgen"", ""Tuner/Radio""]"
7950,124856,Schaltgetriebe,03/1996,Neu,170,"[""ABS"", ""Armlehne"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sommerreifen"", ""Zentralverriegelung""]"
1200,206000,Schaltgetriebe,10/2001,09/2022,191,"[""ABS"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
9900,150500,Schaltgetriebe,06/1996,08/2021,149,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2650,214635,Schaltgetriebe,01/2002,unknown,170,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2155,250629,Schaltgetriebe,10/2003,04/2023,141,"[""Leichtmetallfelgen"", ""Tuner/Radio""]"
2950,218000,Automatik,06/2001,11/2022,191,"[""ABS"", ""Bluetooth"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
11000,217000,Schaltgetriebe,03/2003,10/2022,231,"[""ABS"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2800,190000,Schaltgetriebe,08/1997,01/2021,140,"[""Tuner/Radio""]"
17200,108500,Schaltgetriebe,07/1992,04/2022,112,"[""ABS"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Reserverad"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportsitze"", ""Tuner/Radio""]"
1000,225000,Schaltgetriebe,10/1997,unknown,149,[]
1199,291000,Schaltgetriebe,01/2002,unknown,115,[]
6250,100000,Automatik,10/2005,07/2022,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
11950,179500,Schaltgetriebe,05/1995,09/2022,193,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung abnehmbar"", ""Armlehne"", ""Bluetooth"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Schiebedach"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Tuner/Radio"", ""Zentralverriegelung""]"
7500,155000,Schaltgetriebe,03/1990,12/2021,100,"[""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
5250,160000,Schaltgetriebe,04/2003,03/2022,142,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
1200,214000,Schaltgetriebe,06/2002,08/2021,142,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Tempomat"", ""Tuner/Radio""]"
19990,248000,Schaltgetriebe,05/1989,07/2021,129,"[""Leichtmetallfelgen"", ""Tuner/Radio""]"
14001,105000,Schaltgetriebe,01/2004,07/2021,191,"[""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
7900,182000,Automatik,04/2002,04/2022,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
1300,152888,Schaltgetriebe,03/1998,12/2021,102,"[""ABS"", ""Bluetooth"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Schiebedach"", ""Servolenkung"", ""Sommerreifen"", ""Sportpaket"", ""Sportsitze"", ""USB"", ""Zentralverriegelung""]"
1150,212800,Schaltgetriebe,10/2004,unknown,100,"[""ABS"", ""Tuner/Radio""]"
14999,208000,Automatik,09/1995,01/2023,193,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
8800,263000,Schaltgetriebe,02/2002,06/2022,231,"[""ABS"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
1299,174500,Schaltgetriebe,05/1996,06/2022,140,"[""Tuner/Radio""]"
6050,146000,Automatik,10/2004,04/2022,191,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
8200,253551,Schaltgetriebe,03/1991,07/2021,112,"[""CD-Spieler"", ""Elektr. Fensterheber"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Reserverad"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tuner/Radio""]"
8888,314478,Schaltgetriebe,06/1984,09/2021,170,"[""CD-Spieler"", ""Elektr. Seitenspiegel"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Schiebedach"", ""Servolenkung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportsitze"", ""Tuner/Radio""]"
9600,179000,Schaltgetriebe,06/1997,11/2022,149,"[""ABS"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Scheckheftgepflegt"", ""Schl\\xc3\\xbcssellose Zentralverriegelung"", ""Servolenkung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportpaket"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterreifen"", ""Zentralverriegelung""]"
5990,183100,Schaltgetriebe,04/2001,unknown,191,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2200,170000,Schaltgetriebe,02/1996,12/2022,102,"[""ABS"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Servolenkung"", ""Sommerreifen"", ""Sportpaket"", ""Tuner/Radio"", ""Winterreifen"", ""Zentralverriegelung""]"
9999,190000,Schaltgetriebe,04/2004,05/2021,231,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
3500,276688,Schaltgetriebe,11/1997,unknown,149,"[""Bluetooth"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat""]"
1000,219000,Schaltgetriebe,04/1998,unknown,102,"[""ABS"", ""Scheckheftgepflegt"", ""Sitzheizung""]"
2700,256000,Schaltgetriebe,11/2000,07/2021,170,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Dachreling"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Radio DAB"", ""Reserverad"", ""Schiebedach"", ""Servolenkung"", ""Skisack"", ""Sportfahrwerk"", ""Sportsitze"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Zentralverriegelung""]"
2500,200000,Schaltgetriebe,06/1995,01/2022,102,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
1650,140000,Schaltgetriebe,05/2002,05/2021,115,"[""Freisprecheinrichtung"", ""Tuner/Radio""]"
4250,224950,Schaltgetriebe,07/2002,06/2022,142,"[""ABS"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Heckklappe"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Scheinwerferreinigung"", ""Schl\\xc3\\xbcssellose Zentralverriegelung"", ""Servolenkung"", ""Sitzheizung"", ""Sportpaket"", ""Sportsitze"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterreifen"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
6500,145000,Schaltgetriebe,04/2002,04/2023,142,"[""ABS"", ""Bluetooth"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
12899,208000,Schaltgetriebe,04/1997,08/2022,193,"[""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tuner/Radio""]"
1600,208000,Schaltgetriebe,10/1999,02/2022,149,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
14999,208000,Automatik,07/1995,01/2023,193,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
6500,170000,Schaltgetriebe,05/1985,unknown,104,"[""Tuner/Radio""]"
12900,183000,Automatik,04/1986,04/2023,122,"[""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
5999,263000,Automatik,04/1998,09/2021,0,[]
7500,256000,Schaltgetriebe,11/2001,01/2022,231,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Bi-Xenon Scheinwerfer"", ""Bluetooth"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Freisprecheinrichtung"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Radio DAB"", ""Schiebedach"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""USB"", ""Winterreifen"", ""Zentralverriegelung""]"
4900,171000,Schaltgetriebe,06/1994,03/2023,115,"[""ABS"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Nichtraucher-Fahrzeug"", ""Reserverad"", ""Servolenkung"", ""Skisack"", ""Sommerreifen"", ""Sportsitze"", ""Tuner/Radio"", ""USB"", ""Zentralverriegelung""]"
6500,238000,Schaltgetriebe,05/2001,02/2022,191,[]
5500,233000,Automatik,04/2001,unknown,191,"[""ABS"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
6499,223000,Schaltgetriebe,05/2003,06/2022,191,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
7749,191700,Schaltgetriebe,03/2006,Neu,149,"[""ABS"", ""Alarmanlage"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""ESP"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Partikelfilter"", ""Scheckheftgepflegt"", ""Scheinwerferreinigung"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
2300,250000,Schaltgetriebe,01/1993,unknown,191,[]
6950,189000,Schaltgetriebe,03/2001,04/2023,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
4600,144000,Schaltgetriebe,06/2002,10/2021,142,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
5500,185000,Schaltgetriebe,04/1996,04/2021,197,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
1999,207000,Schaltgetriebe,08/2003,06/2021,149,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Tuner/Radio""]"
10990,128700,Schaltgetriebe,12/1997,03/2023,193,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
6350,169700,Schaltgetriebe,10/2004,04/2022,142,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tuner/Radio""]"
4300,3380,Automatik,03/1994,04/2023,102,"[""Bluetooth"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
6990,202000,Automatik,01/2006,04/2022,231,"[""ABS"", ""Bordcomputer"", ""CD-Spieler"", ""Dachreling"", ""Elektr. Fensterheber"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Geschwindigkeitsbegrenzer"", ""Isofix"", ""Isofix Beifahrersitz"", ""Kurvenlicht"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nichtraucher-Fahrzeug"", ""Radio DAB"", ""Regensensor"", ""Reifendruckkontrolle"", ""Reserverad"", ""Scheckheftgepflegt"", ""Scheinwerferreinigung"", ""Schiebedach"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Soundsystem"", ""Sportsitze"", ""Sprachsteuerung"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""USB"", ""Winterreifen"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
8800,242000,Schaltgetriebe,04/2005,10/2021,204,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Tempomat"", ""Tuner/Radio""]"
1200,220000,Schaltgetriebe,05/2004,unknown,115,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
1300,230000,Schaltgetriebe,12/1997,02/2022,0,"[""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
8800,263000,Schaltgetriebe,02/2002,06/2022,231,"[""ABS"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
3400,206000,Schaltgetriebe,03/2002,10/2022,149,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
